date,word,magnitude
Apr 1,dismiss,5.443681906
Apr 1,william,5.396147001
Apr 1,opinion,5.34807900
Apr 1,hispanic,5.341966429
Apr 1,racist,5.305143485
Apr 1,chase,5.248333802
Apr 1,child,5.243041125
Apr 1,tax,5.188745549
Apr 1,british,5.17636517
Apr 1,jewish,5.17636517
Apr 1,vigilante,5.117509926
Apr 1,non,5.02287107
Apr 1,punch,5.016806267
Apr 1,youth,4.999363193
Apr 1,meanwhile,4.990041748
Apr 1,ban,4.922093581
Apr 1,journalist,4.896468602
Apr 1,gop,4.82064132
Apr 1,enhance,4.784396124
Apr 1,children,4.748414604
Apr 1,regardless,4.745001406
Apr 1,teacher,4.745001406
Apr 1,love,4.693212185
Apr 1,advocate,4.594905092
Apr 1,san,4.594905092
Apr 1,panther,4.579609254
Apr 1,sport,4.578372735
Apr 1,barack,4.578304896
Apr 1,fox,4.561681897
Apr 1,violate,4.511919116
Apr 1,gunshot,4.511919116
Apr 1,bush,4.491476219
Apr 1,teen,4.456699401
Apr 1,hurt,4.443885766
Apr 1,economies,4.443885766
Apr 1,lee,4.420126541
Apr 1,fla,4.402281476
Apr 1,david,4.331491456
Apr 1,yeah,4.289681869
Apr 1,hospital,4.226190217
Apr 1,activist,4.219211698
Apr 1,profile,4.098545431
Apr 1,topic,4.097545122
Apr 1,deserve,4.084360082
Apr 1,broadcast,4.077325162
Apr 1,jones,4.077325162
Apr 1,FALSE,4.063716579
Apr 1,michael,4.063716579
Apr 1,presidential,4.063716579
Apr 1,war,4.055937474
Apr 1,agenda,4.049936429
Apr 1,los,4.049936429
Apr 1,contributor,4.040346823
Apr 1,cnn,4.040346823
Apr 1,professor,4.013445014
Apr 1,john,3.947126802
Apr 1,firearm,3.913389944
Apr 1,dnc,3.910013055
Apr 1,abuse,3.874007699
Apr 1,capture,3.829087577
Apr 1,cbs,3.829087577
Apr 1,criminal,3.80069981
Apr 1,fbi,3.779940667
Apr 1,awkward,3.707906996
Apr 1,independence,3.678991263
Apr 1,free,3.660236257
Apr 1,robert,3.61646717
Apr 1,unarmed,3.557643333
Apr 1,carpet,3.53322882
Apr 1,freedom,3.53322882
Apr 1,nra,3.509944905
Apr 1,internet,3.49162453
Apr 1,girlfriend,3.49162453
Apr 1,twitter,3.448032751
Apr 1,value,3.422828742
Apr 1,christian,3.415552327
Apr 1,college,3.391899667
Apr 1,fatal,3.389862879
Apr 1,upcoming,3.250570514
Apr 1,arizona,3.239949143
Apr 1,tea,3.169642663
Apr 1,campaign,3.165189613
Apr 1,TRUE,3.109241362
Apr 1,retreat,3.063270061
Apr 1,god,3.052203264
Apr 1,starlets,3.052203264
Apr 1,cop,3.013722642
Apr 1,rick,2.969953381
Apr 1,memorable,2.967912209
Apr 1,assault,2.955456644
Apr 1,tlc,2.826583056
Apr 1,iphone,2.826583056
Apr 1,relive,2.826583056
Apr 1,vmas,2.826583056
Apr 1,abc,2.812807799
Apr 1,california,2.791264608
Apr 1,violence,2.769908519
Apr 1,washington,2.751027771
Apr 1,weapon,2.751027771
Apr 1,mlb,2.60667537
Apr 1,violent,2.465277627
Apr 1,economic,2.448234301
Apr 1,facebook,2.441762611
Apr 1,online,2.215674064
Apr 2,nail,42.9526832
Apr 2,lohan,39.84505648
Apr 2,abridged,34.6478752
Apr 2,detected,34.6478752
Apr 2,reservoir,31.18308768
Apr 2,pena,31.18308768
Apr 2,horn,30.05863905
Apr 2,scream,29.93551404
Apr 2,peaceably,29.45069392
Apr 2,falkland,29.45069392
Apr 2,polish,29.45069392
Apr 2,diaries,29.06716915
Apr 2,jess,28.93586515
Apr 2,polarity,27.71830016
Apr 2,shabazz,27.71830016
Apr 2,forensic,27.64004299
Apr 2,reversal,27.61599511
Apr 2,hoodie,27.05888554
Apr 2,robles,25.9859064
Apr 2,gash,25.76454775
Apr 2,bruised,24.25351264
Apr 2,argentina,24.25351264
Apr 2,parenthood,24.25351264
Apr 2,nominated,23.5156505
Apr 2,perry,22.88266508
Apr 2,wolfinger,22.86243798
Apr 2,alyssa,22.52111888
Apr 2,reappraisal,22.52111888
Apr 2,owen,22.42469897
Apr 2,rivera,22.26421467
Apr 2,obama,22.14422515
Apr 2,rallied,21.59966095
Apr 2,geraldo,21.56189809
Apr 2,prosecutable,20.99333521
Apr 2,keller,20.78872512
Apr 2,coordinated,20.78872512
Apr 2,joseph,20.0390927
Apr 2,american,19.30021508
Apr 2,birmingham,19.05633136
Apr 2,jeffers,19.05633136
Apr 2,groupon,19.05633136
Apr 2,software,18.82908758
Apr 2,touree,18.82908758
Apr 2,pac,18.60772893
Apr 2,conservative,18.39366452
Apr 2,juries,18.32864071
Apr 2,wisconsin,18.28995039
Apr 2,springsteen,18.0853403
Apr 2,mandate,17.31661141
Apr 2,medicaid,17.17636517
Apr 2,overrule,17.17636517
Apr 2,rnc,17.17636517
Apr 2,selma,17.17636517
Apr 2,stalked,17.17636517
Apr 2,krugman,16.95500653
Apr 2,digital,16.58607546
Apr 2,britain,16.53478009
Apr 2,ambulance,16.31854257
Apr 2,timothy,16.31854257
Apr 2,scientific,16.31854257
Apr 2,families,16.07379295
Apr 2,clinton,15.98881424
Apr 2,rescue,15.82467276
Apr 2,super,15.75677168
Apr 2,uncover,15.74500141
Apr 2,llc,15.74500141
Apr 2,primeau,15.74500141
Apr 2,max,15.74500141
Apr 2,bullied,15.74500141
Apr 2,dispatch,15.67982092
Apr 2,cutcher,15.50135633
Apr 2,hood,15.4237654
Apr 2,morgan,15.38026896
Apr 2,democrat,15.24905091
Apr 2,palm,15.06327006
Apr 2,cancel,15.06327006
Apr 2,republican,15.03664624
Apr 2,congress,14.94398809
Apr 2,analyze,14.92746791
Apr 2,rev,14.7907589
Apr 2,detroit,14.78487376
Apr 2,ryan,14.76628074
Apr 2,kurtz,14.69433899
Apr 2,romney,14.67527875
Apr 2,lawmakers,14.46793258
Apr 2,marie,14.09816414
Apr 2,media,14.06645748
Apr 2,homicide,13.83651639
Apr 2,attributable,13.80799756
Apr 2,stolen,13.80799756
Apr 2,wreck,13.35126002
Apr 2,allegations,13.25901669
Apr 2,philadelphia,13.18308768
Apr 2,discriminate,13.12902042
Apr 2,william,13.01423689
Apr 2,girlfriend,12.69681647
Apr 2,audio,12.69681647
Apr 2,retreat,12.50835275
Apr 2,diagnose,12.45042001
Apr 2,solidarity,12.43955659
Apr 2,gayle,12.43955659
Apr 2,blogger,12.43801934
Apr 2,demonization,12.43367145
Apr 2,footage,12.43367145
Apr 2,funny,12.40515262
Apr 2,wilson,12.40515262
Apr 2,steven,12.40515262
Apr 2,paramedic,12.40108507
Apr 2,doug,12.40108507
Apr 2,abc,12.25580541
Apr 2,america,11.96996181
Apr 2,candy,11.75782525
Apr 2,usa,11.75782525
Apr 2,esteem,11.67226876
Apr 2,crime,11.48992814
Apr 2,scenario,11.45091011
Apr 2,fact,11.40209943
Apr 2,supreme,11.12419341
Apr 2,paul,11.08747504
Apr 2,gibson,11.05601719
Apr 2,teenage,11.00411109
Apr 2,miami,10.91765806
Apr 2,surveillance,10.89411751
Apr 2,elder,10.78094905
Apr 2,robinson,10.78094905
Apr 2,erica,10.78094905
Apr 2,tracy,10.66453609
Apr 2,jackson,10.64848667
Apr 2,injustice,10.4966676
Apr 2,nydn,10.45140022
Apr 2,etc,10.35273034
Apr 2,bleed,10.25351264
Apr 2,delegate,10.25351264
Apr 2,nbc,10.22488093
Apr 2,sentinel,10.12334677
Apr 2,rage,10.11596625
Apr 2,suspicious,10.07227077
Apr 2,slam,10.03889677
Apr 2,gate,9.933989857
Apr 2,nominee,9.89520652
Apr 2,victim,9.79360512
Apr 2,bigot,9.760252918
Apr 2,jennifer,9.760252918
Apr 2,biden,9.53695193
Apr 2,fla,9.508927989
Apr 2,leaked,9.508927989
Apr 2,minister,9.457142513
Apr 2,cop,9.442997611
Apr 2,indict,9.337815005
Apr 2,weigh,9.276756113
Apr 2,profile,9.186394932
Apr 2,educate,9.159218508
Apr 2,caucus,9.122341501
Apr 2,socialist,9.122341501
Apr 2,sybrina,9.072803177
Apr 2,naacp,9.06530384
Apr 2,latino,9.058639047
Apr 2,apologies,9.03089987
Apr 2,caller,8.983013971
Apr 2,bonaparte,8.983013971
Apr 2,birthday,8.983013971
Apr 2,tom,8.900840012
Apr 2,fulton,8.887771532
Apr 2,deserve,8.679265174
Apr 2,fbi,8.639864382
Apr 2,ethnic,8.627275283
Apr 2,violate,8.613663767
Apr 2,james,8.579363738
Apr 2,stir,8.559663754
Apr 2,statute,8.533062254
Apr 2,abortion,8.491762679
Apr 2,mitt,8.373793824
Apr 2,steve,8.344537512
Apr 2,johnson,8.344537512
Apr 2,msnbc,8.341312978
Apr 2,pics,8.203489302
Apr 2,racism,8.185835207
Apr 2,meanwhile,8.16552286
Apr 2,twin,8.11106133
Apr 2,santorum,8.100197917
Apr 2,assert,8.056331358
Apr 2,pastor,8.056331358
Apr 2,college,8.055761709
Apr 2,brain,8.039855298
Apr 2,lynch,8.031117415
Apr 2,professor,8.026890028
Apr 2,journal,7.935510296
Apr 2,hurt,7.935510296
Apr 2,prejudice,7.924106658
Apr 2,perpetrated,7.838550165
Apr 2,london,7.838550165
Apr 2,charles,7.788235011
Apr 2,slideshow,7.774643702
Apr 2,miley,7.748015398
Apr 2,shooter,7.721354334
Apr 2,gop,7.713026112
Apr 2,chicago,7.658175153
Apr 2,african,7.655033799
Apr 2,tax,7.63050816
Apr 2,repeal,7.621454414
Apr 2,richard,7.621454414
Apr 2,thomas,7.601011821
Apr 2,photo,7.518323122
Apr 2,prosecutor,7.490445098
Apr 2,league,7.42140489
Apr 2,judicial,7.42140489
Apr 2,rhetoric,7.185337652
Apr 2,enhance,7.176594186
Apr 2,ann,7.156818821
Apr 2,cbs,7.147630143
Apr 2,gov,7.043650362
Apr 2,matt,7.03518869
Apr 2,shit,7.03518869
Apr 2,aggression,7.03518869
Apr 2,discover,7.027227738
Apr 2,handgun,7.027227738
Apr 2,global,7.027227738
Apr 2,skittles,7.019479422
Apr 2,fatal,6.968051472
Apr 2,child,6.924771297
Apr 2,hispanic,6.924771297
Apr 2,muslim,6.901820227
Apr 2,terror,6.867559103
Apr 2,mom,6.804602383
Apr 2,virginia,6.802954483
Apr 2,sweatshirt,6.802954483
Apr 2,spokesman,6.802954483
Apr 2,outrage,6.691467844
Apr 2,punch,6.689075023
Apr 2,michigan,6.679697566
Apr 2,endorse,6.679697566
Apr 2,chase,6.679697566
Apr 2,sen,6.679697566
Apr 2,limbaugh,6.679697566
Apr 2,slain,6.675630009
Apr 2,tweet,6.671986628
Apr 2,rape,6.671986628
Apr 2,custody,6.5252829
Apr 2,nationwide,6.5252829
Apr 2,campaign,6.439523696
Apr 2,love,6.439523696
Apr 2,bias,6.381812628
Apr 2,hospital,6.339285326
Apr 2,patriot,6.339285326
Apr 2,racist,6.334499684
Apr 2,vigilante,6.321629909
Apr 2,science,6.321629909
Apr 2,teen,6.267233533
Apr 2,activist,6.228360126
Apr 2,sharpton,6.221234757
Apr 2,florida,6.183394765
Apr 2,barack,6.104406528
Apr 2,regardless,6.039092698
Apr 2,british,6.039092698
Apr 2,palin,6.039092698
Apr 2,robert,6.027445283
Apr 2,criminal,6.0177747
Apr 2,corey,5.989950298
Apr 2,debt,5.897322065
Apr 2,sarah,5.897322065
Apr 2,opponent,5.811011549
Apr 2,boo,5.794495265
Apr 2,celebrate,5.784769584
Apr 2,texas,5.784769584
Apr 2,kick,5.774755139
Apr 2,michael,5.774755139
Apr 2,radical,5.742442511
Apr 2,war,5.737667646
Apr 2,eric,5.713567413
Apr 2,david,5.649771464
Apr 2,photograph,5.63492029
Apr 2,immigrant,5.63492029
Apr 2,lee,5.625615598
Apr 2,cnn,5.604352045
Apr 2,conceal,5.559988857
Apr 2,teach,5.559988857
Apr 2,chris,5.559988857
Apr 2,children,5.539817038
Apr 2,manslaughter,5.443681906
Apr 2,angela,5.443681906
Apr 2,rep,5.418539922
Apr 2,studied,5.396147001
Apr 2,arm,5.38244564
Apr 2,headline,5.351260018
Apr 2,sport,5.282737772
Apr 2,poll,5.273120033
Apr 2,student,5.26283737
Apr 2,beaten,5.17636517
Apr 2,agenda,5.129919477
Apr 2,rick,5.129919477
Apr 2,joe,5.106646513
Apr 2,assault,5.089953108
Apr 2,angel,5.07872659
Apr 2,internet,5.07872659
Apr 2,thug,5.069624027
Apr 2,violence,5.045190516
Apr 2,opinion,5.020645594
Apr 2,dnc,4.952683203
Apr 2,tea,4.930555254
Apr 2,twitter,4.925761073
Apr 2,gunshot,4.922093581
Apr 2,bush,4.919235859
Apr 2,panther,4.82064132
Apr 2,jones,4.818657009
Apr 2,youth,4.772119412
Apr 2,journalist,4.708142887
Apr 2,washington,4.664786221
Apr 2,los,4.589927953
Apr 2,anti,4.578304896
Apr 2,presidential,4.491476219
Apr 2,broadcast,4.447991086
Apr 2,unarmed,4.447054167
Apr 2,website,4.433184965
Apr 2,topic,4.338577188
Apr 2,fox,4.30101436
Apr 2,illegal,4.214419939
Apr 2,client,4.126465354
Apr 2,FALSE,4.063716579
Apr 2,contributor,4.040346823
Apr 2,violent,3.874007699
Apr 2,scott,3.863144286
Apr 2,san,3.829087577
Apr 2,seminole,3.809044942
Apr 2,emotion,3.779940667
Apr 2,arizona,3.779940667
Apr 2,free,3.759161561
Apr 2,mob,3.61548099
Apr 2,capture,3.573815071
Apr 2,TRUE,3.53322882
Apr 2,upcoming,3.53322882
Apr 2,facebook,3.510033754
Apr 2,awkward,3.46868719
Apr 2,weapon,3.349077287
Apr 2,org,3.318542566
Apr 2,non,3.214637484
Apr 2,economic,3.201537163
Apr 2,john,3.109857481
Apr 2,carpet,3.109241362
Apr 2,starlets,3.052203264
Apr 2,memorable,2.967912209
Apr 2,vmas,2.967912209
Apr 2,relive,2.967912209
Apr 2,tlc,2.826583056
Apr 2,iphone,2.826583056
Apr 2,abuse,2.817460145
Apr 2,advocate,2.807997556
Apr 2,california,2.791264608
Apr 2,mlb,2.60667537
Apr 2,god,2.594372775
Apr 2,corporate,2.566557839
Apr 2,freedom,2.54392475
Apr 2,online,2.215674064
Apr 2,christian,2.210063271
Apr 3,kentucky,107.4084131
Apr 3,cheered,58.99780774
Apr 3,kansas,53.73803529
Apr 3,calipari,46.77463152
Apr 3,davis,40.16872016
Apr 3,klan,39.84505648
Apr 3,wildcat,38.11266272
Apr 3,nominalize,37.65817515
Apr 3,delete,33.06956018
Apr 3,oakland,33.06956018
Apr 3,cain,32.92136658
Apr 3,murdoch,32.91548144
Apr 3,wolfinger,32.00741317
Apr 3,jeering,31.49000281
Apr 3,ncaa,31.18308768
Apr 3,mali,31.18308768
Apr 3,outright,29.45069392
Apr 3,goh,27.71830016
Apr 3,pitcher,25.9859064
Apr 3,bskyb,24.25351264
Apr 3,robb,24.25351264
Apr 3,championship,22.52111888
Apr 3,obama,21.86568144
Apr 3,selma,21.47045646
Apr 3,educated,20.23193251
Apr 3,gonzalez,20.0390927
Apr 3,airline,20.0390927
Apr 3,corp,20.0390927
Apr 3,overturn,20.0390927
Apr 3,resignation,19.05633136
Apr 3,knight,19.05633136
Apr 3,diary,19.04223776
Apr 3,victorious,18.82908758
Apr 3,koosah,18.60772893
Apr 3,studies,18.244683
Apr 3,anonymity,17.89747876
Apr 3,clip,16.95500653
Apr 3,chronicle,16.31854257
Apr 3,distort,16.31854257
Apr 3,hoodie,16.08216782
Apr 3,discriminate,15.89302472
Apr 3,viewer,15.82467276
Apr 3,regret,15.74500141
Apr 3,supreme,15.68796507
Apr 3,allegation,15.56028999
Apr 3,nba,15.50135633
Apr 3,immigrants,15.06327006
Apr 3,scream,14.79166576
Apr 3,basketball,14.78487376
Apr 3,angeles,14.6478752
Apr 3,syg,14.31363764
Apr 3,matt,14.07037738
Apr 3,taylor,13.80799756
Apr 3,jury,13.71746279
Apr 3,obamacare,13.60590897
Apr 3,larry,13.48411166
Apr 3,detective,13.22857126
Apr 3,delegate,13.18308768
Apr 3,conservative,13.04666902
Apr 3,santorum,13.03075317
Apr 3,audio,12.69681647
Apr 3,digital,12.43955659
Apr 3,georgia,12.43801934
Apr 3,recess,12.43367145
Apr 3,bashir,12.43367145
Apr 3,unconstitutional,12.43367145
Apr 3,getty,12.43367145
Apr 3,pundit,12.40515262
Apr 3,transcript,12.40108507
Apr 3,wisconsin,11.75782525
Apr 3,mandate,11.75055774
Apr 3,van,11.67226876
Apr 3,american,11.47339975
Apr 3,debbie,11.36766131
Apr 3,mentor,11.36766131
Apr 3,dispatch,11.36218908
Apr 3,democrat,11.33903786
Apr 3,pastor,10.9859064
Apr 3,mitt,10.83667436
Apr 3,gayle,10.78094905
Apr 3,erica,10.78094905
Apr 3,nbc,10.68271142
Apr 3,massachusetts,10.64754864
Apr 3,steve,10.56974751
Apr 3,thomas,10.36501612
Apr 3,taaffe,10.36501612
Apr 3,media,10.23648144
Apr 3,families,10.13519949
Apr 3,acknowledge,10.11596625
Apr 3,analyze,9.951645274
Apr 3,rhetoric,9.798187707
Apr 3,romney,9.516695917
Apr 3,jew,9.380251586
Apr 3,campus,9.337815005
Apr 3,jones,9.266648095
Apr 3,sarah,9.072803177
Apr 3,twin,9.06530384
Apr 3,abc,9.041167925
Apr 3,mainstream,9.035007092
Apr 3,republican,9.002202686
Apr 3,forensic,8.983013971
Apr 3,morgan,8.788725118
Apr 3,reuters,8.679265174
Apr 3,gop,8.677154376
Apr 3,louis,8.658305705
Apr 3,jewish,8.627275283
Apr 3,sonner,8.533062254
Apr 3,slam,8.533062254
Apr 3,biden,8.533062254
Apr 3,prosecutor,8.479749168
Apr 3,rallied,8.36986862
Apr 3,caller,8.292012896
Apr 3,jackson,8.237508554
Apr 3,shit,8.207720138
Apr 3,palin,8.195911519
Apr 3,james,8.189392659
Apr 3,chris,8.154650324
Apr 3,mexico,8.11106133
Apr 3,sport,8.100197917
Apr 3,apologies,7.826779887
Apr 3,ban,7.793314837
Apr 3,hood,7.711882701
Apr 3,gingrich,7.621454414
Apr 3,barack,7.477897997
Apr 3,panther,7.471994046
Apr 3,intelligence,7.42140489
Apr 3,exploit,7.42140489
Apr 3,america,7.419397818
Apr 3,girlfriend,7.300669473
Apr 3,radical,6.972965907
Apr 3,mayor,6.9236899
Apr 3,jeff,6.901820227
Apr 3,smith,6.867559103
Apr 3,manslaughter,6.804602383
Apr 3,wrecks,6.804602383
Apr 3,punch,6.689075023
Apr 3,limbaugh,6.679697566
Apr 3,wasn,6.679697566
Apr 3,miley's,6.675630009
Apr 3,europe,6.675630009
Apr 3,college,6.642470181
Apr 3,violate,6.562791441
Apr 3,tracy,6.562791441
Apr 3,custody,6.5252829
Apr 3,paul,6.507865782
Apr 3,rick,6.479898286
Apr 3,enhance,6.458934768
Apr 3,photo,6.430144776
Apr 3,christian,6.228360126
Apr 3,chase,6.202576311
Apr 3,sheriff,6.202576311
Apr 3,bias,6.126540122
Apr 3,tom,6.119327508
Apr 3,love,6.112090288
Apr 3,regardless,6.039092698
Apr 3,crime,5.919053892
Apr 3,fact,5.859412208
Apr 3,robert,5.826530441
Apr 3,anthony,5.811011549
Apr 3,california,5.746721251
Apr 3,pics,5.742442511
Apr 3,victim,5.737667646
Apr 3,naacp,5.725455057
Apr 3,endorse,5.725455057
Apr 3,owen,5.725455057
Apr 3,science,5.719569918
Apr 3,gate,5.719569918
Apr 3,hurt,5.713567413
Apr 3,suspicious,5.646576039
Apr 3,lee,5.625615598
Apr 3,muslim,5.607728934
Apr 3,teach,5.559988857
Apr 3,god,5.493965875
Apr 3,yeah,5.459595106
Apr 3,mom,5.443681906
Apr 3,client,5.396147001
Apr 3,economies,5.396147001
Apr 3,independence,5.351260018
Apr 3,outrage,5.282737772
Apr 3,shooter,5.273120033
Apr 3,sen,5.248333802
Apr 3,jesse,5.17636517
Apr 3,british,5.17636517
Apr 3,racist,5.146780993
Apr 3,slideshow,5.143225833
Apr 3,cop,5.02287107
Apr 3,opinion,5.020645594
Apr 3,leaked,4.930555254
Apr 3,photograph,4.930555254
Apr 3,gov,4.930555254
Apr 3,kick,4.919235859
Apr 3,cbs,4.850177597
Apr 3,congress,4.82064132
Apr 3,conceal,4.818657009
Apr 3,rep,4.816479931
Apr 3,teenage,4.784396124
Apr 3,fulton,4.761306178
Apr 3,children,4.748414604
Apr 3,ethnic,4.745001406
Apr 3,cnn,4.692015666
Apr 3,clinton,4.679652948
Apr 3,activist,4.621041384
Apr 3,org,4.594905092
Apr 3,celebrate,4.579609254
Apr 3,joe,4.578372735
Apr 3,anti,4.578304896
Apr 3,youth,4.54487563
Apr 3,profile,4.522532889
Apr 3,boo,4.522532889
Apr 3,campaign,4.365778777
Apr 3,free,4.352713387
Apr 3,los,4.319932191
Apr 3,fbi,4.319932191
Apr 3,FALSE,4.277596399
Apr 3,john,4.186346609
Apr 3,eric,4.126465354
Apr 3,teen,4.10851976
Apr 3,chicago,4.084360082
Apr 3,broadcast,4.077325162
Apr 3,student,4.066736706
Apr 3,violence,4.055937474
Apr 3,non,4.018296856
Apr 3,headline,4.013445014
Apr 3,corey,3.993300199
Apr 3,prosecute,3.993300199
Apr 3,freedom,3.957216278
Apr 3,war,3.95701217
Apr 3,journalist,3.954840025
Apr 3,vigilante,3.913389944
Apr 3,texas,3.856513056
Apr 3,msnbc,3.849836759
Apr 3,deserve,3.829087577
Apr 3,arizona,3.779940667
Apr 3,tax,3.662643917
Apr 3,hispanic,3.660236257
Apr 3,dnc,3.649345518
Apr 3,child,3.561310953
Apr 3,sharpton,3.492623022
Apr 3,racism,3.492623022
Apr 3,journal,3.49162453
Apr 3,twitter,3.44803271
Apr 3,florida,3.40922306
Apr 3,topic,3.374448924
Apr 3,washington,3.349077287
Apr 3,capture,3.318542566
Apr 3,fox,3.258344212
Apr 3,emotion,3.239949143
Apr 3,african,3.229467384
Apr 3,presidential,3.208197299
Apr 3,value,3.137593013
Apr 3,arm,3.109857481
Apr 3,retreat,3.063270061
Apr 3,fatal,3.013211448
Apr 3,david,3.013211448
Apr 3,scott,2.95416916
Apr 3,san,2.807997556
Apr 3,corporate,2.780437659
Apr 3,unarmed,2.6682325
Apr 3,poll,2.636560017
Apr 3,economic,2.636560017
Apr 3,weapon,2.631417868
Apr 3,bush,2.566557839
Apr 3,contributor,2.476341601
Apr 3,tea,2.465277627
Apr 3,TRUE,2.402595598
Apr 3,michael,2.352678019
Apr 3,fla,2.289186368
Apr 3,facebook,2.289152448
Apr 3,carpet,2.261266445
Apr 3,upcoming,2.261266445
Apr 3,criminal,2.217074889
Apr 3,starlets,2.136542285
Apr 3,website,2.134496465
Apr 3,iphone,2.119937292
Apr 3,violent,2.113095109
Apr 3,awkward,2.033368353
Apr 3,tlc,1.978608139
Apr 3,relive,1.978608139
Apr 3,vmas,1.978608139
Apr 3,assault,1.970304429
Apr 3,abuse,1.93700385
Apr 3,memorable,1.837278986
Apr 3,mlb,1.564005222
Apr 4,duchess,100.4788381
Apr 4,kate,97.33273596
Apr 4,hijab,88.16603394
Apr 4,wax,58.90138783
Apr 4,tussauds,51.97181279
Apr 4,madame,51.97181279
Apr 4,getty,47.47401828
Apr 4,royal,47.27031505
Apr 4,prince,41.82234943
Apr 4,alec,40.94007941
Apr 4,cvsa,39.84505648
Apr 4,nominate,39.5616819
Apr 4,alleged,32.91548144
Apr 4,middleton,32.91548144
Apr 4,unveiled,31.18308768
Apr 4,chamberlain,29.58151779
Apr 4,trustee,29.45069392
Apr 4,isotope,29.02563205
Apr 4,cambridge,28.62727528
Apr 4,stun,27.71830016
Apr 4,stoudemire,27.19591152
Apr 4,viewer,27.12801044
Apr 4,afp,25.9859064
Apr 4,canada,25.9859064
Apr 4,corp,25.76454775
Apr 4,morgan,25.63378159
Apr 4,qaeda,24.25351264
Apr 4,london,23.5156505
Apr 4,conservation,23.22050564
Apr 4,exhibitor,22.52111888
Apr 4,obama,22.49240479
Apr 4,leak,21.69579753
Apr 4,ayotte,20.78872512
Apr 4,shaima,20.0390927
Apr 4,dodgers,19.07398678
Apr 4,falsehood,19.05633136
Apr 4,jihadi,19.05633136
Apr 4,touree,18.82908758
Apr 4,scream,18.31349094
Apr 4,jury,18.28995039
Apr 4,taaffe,17.96602794
Apr 4,iran,17.96130842
Apr 4,albuquerque,17.17636517
Apr 4,regret,17.17636517
Apr 4,league,16.698161
Apr 4,outfield,15.97132296
Apr 4,huelskamp,15.74500141
Apr 4,chattanooga,15.74500141
Apr 4,confess,15.74500141
Apr 4,pew,15.06327006
Apr 4,william,14.91875936
Apr 4,uhrig,14.78487376
Apr 4,petition,14.51648508
Apr 4,detect,14.31363764
Apr 4,wrecks,14.06284492
Apr 4,israel,13.80364045
Apr 4,studied,13.64907771
Apr 4,sector,13.43450882
Apr 4,alaska,13.43450882
Apr 4,alawadi,13.3094358
Apr 4,corporate,13.26054884
Apr 4,american,13.16328033
Apr 4,nbc,12.97186387
Apr 4,signature,12.43955659
Apr 4,britain,12.40108507
Apr 4,pics,12.30523395
Apr 4,muslim,12.0781854
Apr 4,apologies,11.74016983
Apr 4,ryan,11.48488502
Apr 4,slideshow,11.36294079
Apr 4,miley,11.26984058
Apr 4,wolfinger,11.10461273
Apr 4,orleans,10.89411751
Apr 4,flashlight,10.78094905
Apr 4,inaudible,10.78094905
Apr 4,israeli,10.78094905
Apr 4,burglaries,10.56547554
Apr 4,obamacare,10.51365693
Apr 4,pennsylvania,10.4966676
Apr 4,healthcare,10.25351264
Apr 4,families,10.13519949
Apr 4,solution,9.951645274
Apr 4,labor,9.674015045
Apr 4,sonner,9.53695193
Apr 4,fuel,9.521118878
Apr 4,abortion,9.144975193
Apr 4,supreme,9.127543311
Apr 4,kenneth,8.983013971
Apr 4,dispatch,8.862507479
Apr 4,jew,8.793985862
Apr 4,isabelle,8.788725118
Apr 4,zehnder,8.788725118
Apr 4,nuclear,8.658305705
Apr 4,mandate,8.658305705
Apr 4,romney,8.627285084
Apr 4,van,8.559663754
Apr 4,tax,8.54616914
Apr 4,wisconsin,8.491762679
Apr 4,boo,8.479749168
Apr 4,craig,8.056331358
Apr 4,terrorist,8.056331358
Apr 4,england,7.924106658
Apr 4,republican,7.914024339
Apr 4,org,7.913447658
Apr 4,democrat,7.82002611
Apr 4,corey,7.701364669
Apr 4,owen,7.633940076
Apr 4,kick,7.485793698
Apr 4,yeah,7.409450501
Apr 4,bias,7.402902648
Apr 4,santorum,7.39583288
Apr 4,audio,7.300669473
Apr 4,sheriff,7.156818821
Apr 4,teacher,6.901820227
Apr 4,reuters,6.892357638
Apr 4,rallied,6.749894048
Apr 4,endorse,6.679697566
Apr 4,victories,6.675630009
Apr 4,winner,6.675630009
Apr 4,photo,6.627995384
Apr 4,media,6.545777245
Apr 4,jewish,6.470456462
Apr 4,economies,6.030987825
Apr 4,america,5.935518255
Apr 4,chris,5.930654781
Apr 4,debt,5.897322065
Apr 4,anthony,5.811011549
Apr 4,celebrate,5.784769584
Apr 4,victim,5.737667646
Apr 4,rep,5.719569918
Apr 4,barack,5.646576039
Apr 4,paul,5.543737518
Apr 4,fact,5.463505977
Apr 4,james,5.459595106
Apr 4,tracy,5.332268046
Apr 4,educate,5.302705452
Apr 4,gop,5.302705452
Apr 4,sen,5.248333802
Apr 4,gate,5.117509926
Apr 4,skittles,5.069624027
Apr 4,dnc,4.952683203
Apr 4,upcoming,4.946520348
Apr 4,child,4.946265212
Apr 4,radical,4.922093581
Apr 4,msnbc,4.919235859
Apr 4,economic,4.896468602
Apr 4,poll,4.896468602
Apr 4,god,4.883525223
Apr 4,hoodie,4.850177597
Apr 4,value,4.849007384
Apr 4,jackson,4.821956227
Apr 4,broadcast,4.818657009
Apr 4,campaign,4.802356655
Apr 4,cnn,4.692015666
Apr 4,headline,4.682352516
